category,input_text,target_text
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team goes been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team are been consistently performing well.,Our team has been consistently performing well.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,Our team was been consistently performing well.,Our team has been consistently performing well.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He go responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,We are currently working on a budget proposal.,We are currently working on the budget proposal.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He was responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,Our team is been consistently performing well.,Our team has been consistently performing well.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,I will send a email after lunch.,I will send the email after lunch.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team were been consistently performing well.,Our team has been consistently performing well.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,I will send an email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitted an final report.,They have submitted the final report.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He go responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing an new interns.,He is responsible for managing the new interns.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,I will send an email after lunch.,I will send the email after lunch.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,He go responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team is been consistently performing well.,Our team has been consistently performing well.
grammar,She attends an weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team are been consistently performing well.,Our team has been consistently performing well.
grammar,The project have completed on time by the team.,The project was completed on time by the team.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,They have submitted an final report.,They have submitted the final report.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,He is responsible for managing an new interns.,He is responsible for managing the new interns.
grammar,He have responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He goes responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The project have completed on time by the team.,The project was completed on time by the team.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,We were currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She attends a weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,The project was completed on time by a team.,The project was completed on time by the team.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The project was completed on time by a team.,The project was completed on time by the team.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team are been consistently performing well.,Our team has been consistently performing well.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,We was currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,We are currently working on a budget proposal.,We are currently working on the budget proposal.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing a new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He go responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He goes responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team have been consistently performing well.,Our team has been consistently performing well.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,He have responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,He have responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,They is submitted the final report.,They have submitted the final report.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,The project was completed on time by an team.,The project was completed on time by the team.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,Our team go been consistently performing well.,Our team has been consistently performing well.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,I will send a email after lunch.,I will send the email after lunch.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They go submitted the final report.,They have submitted the final report.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The project is completed on time by the team.,The project was completed on time by the team.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,We are currently working on an budget proposal.,We are currently working on the budget proposal.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,We has currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The project go completed on time by the team.,The project was completed on time by the team.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,We have currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,He is responsible for managing a new interns.,He is responsible for managing the new interns.
grammar,The project has completed on time by the team.,The project was completed on time by the team.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He went to a client meeting yesterday.,He went to the client meeting yesterday.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team are been consistently performing well.,Our team has been consistently performing well.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,The project is completed on time by the team.,The project was completed on time by the team.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The project was complet on time by the team.,The project was completed on time by the team.
grammar,They have submitted a final report.,They have submitted the final report.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,He is responsible for managing a new interns.,He is responsible for managing the new interns.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,He is responsible for managing a new interns.,He is responsible for managing the new interns.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He were responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,They have submitted a final report.,They have submitted the final report.
grammar,We are currently working on a budget proposal.,We are currently working on the budget proposal.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,They have submitted an final report.,They have submitted the final report.
grammar,We are currently working on an budget proposal.,We are currently working on the budget proposal.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,They goes submitted the final report.,They have submitted the final report.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,They have submitted a final report.,They have submitted the final report.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,The project has completed on time by the team.,The project was completed on time by the team.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He is responsible for managing an new interns.,He is responsible for managing the new interns.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,They goes submitted the final report.,They have submitted the final report.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,He is responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,They are submitted the final report.,They have submitted the final report.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,They have submitted a final report.,They have submitted the final report.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,The project was completed on time by the team.,The project was completed on time by the team.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,We is currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,I will send a email after lunch.,I will send the email after lunch.
grammar,She writes detail documentation for every task.,She writes detailed documentation for every task.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He went to an client meeting yesterday.,He went to the client meeting yesterday.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,We goes currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,They have submitt the final report.,They have submitted the final report.
grammar,The project was completed on time by a team.,The project was completed on time by the team.
grammar,She attends an weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,They have submitted the final report.,They have submitted the final report.
grammar,We was currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,The project was completed on time by a team.,The project was completed on time by the team.
grammar,He are responsible for managing the new interns.,He is responsible for managing the new interns.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,Our team has been consistently performing well.,Our team has been consistently performing well.
grammar,He went to the client meeting yesterday.,He went to the client meeting yesterday.
grammar,We are currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,The manager approves all leave requests.,The manager approves all leave requests.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,They has submitted the final report.,They have submitted the final report.
grammar,She attends the weekly meeting without fail.,She attends the weekly meeting without fail.
grammar,We go currently working on the budget proposal.,We are currently working on the budget proposal.
grammar,I will send the email after lunch.,I will send the email after lunch.
grammar,They have submitted an final report.,They have submitted the final report.
grammar,She writes detailed documentation for every task.,She writes detailed documentation for every task.
